timestamp,interface_utilization,interface_in_errors,interface_out_errors,interface_in_discards,interface_out_discards,interface_in_packets,interface_out_packets,latency_avg_ms,latency_jitter_ms,packet_loss_percent,ospf_neighbor_state,ospf_dead_timer,bgp_fsm_transitions,bgp_update_rate,mpls_ldp_state_changes,ipsec_throughput_bps,ipsec_error_rate,congestion_trend,queue_depth,tti_estimate,hour_of_day,day_of_week,is_peak_hour,cpu_utilization,memory_utilization
2024-01-01 00:01:40,37.838743221032566,0.0,0.0,0.0,0.0,678.7020302800282,1171.9144754789615,12.298701788794926,1.7185964465098733,0.03738534615485508,8.0,40.88927644720096,0.0,3.957099499825228,0.0,11723727.734299619,0.001248863462012641,0.6948331591702525,0.024525073342277205,63.767760132110055,0.0006944444444444445,0.0,0.0,24.089087289819414,58.599015217033106
2024-01-01 00:01:50,37.84276578918856,0.0,1.0,0.0,0.0,1137.4973284105943,471.33688448140464,9.7381541411342,1.1915632429991274,0.10168923499677703,8.0,39.292072980443024,0.0,11.896441089651253,0.0,9651834.123014832,0.00033361594230468545,-0.20988793184570384,0.0051556439709495765,64.97149701774335,0.0006944444444444445,0.0,0.0,22.553991261639545,62.10382331316786
2024-01-01 00:02:00,41.39680870208268,1.0,1.0,0.0,0.0,1657.06891153399,437.117647644682,9.240665263501217,0.5336430879888108,0.0901000364339435,8.0,38.878246568858806,0.0,2.278060040113216,0.0,8501128.744877838,0.0038143395847012517,1.1329818558790892,0.0524535803257588,61.37776846700379,0.001388888888888889,0.0,0.0,23.101207853405473,56.00112585763217
2024-01-01 00:02:10,30.636178815741125,0.0,0.0,0.0,0.0,2384.676407065695,8.673718392806705,7.707024112431831,0.9876587324823296,0.08921702028272839,8.0,40.14051530150627,0.0,11.233038919700107,0.0,4815999.895027789,0.0008277924176647486,1.3404153868950448,0.07619561492043644,70.01959570801036,0.001388888888888889,0.0,0.0,35.11557287951443,62.76853891615614
2024-01-01 00:02:20,31.593573471104797,0.0,0.0,0.0,0.0,246.11048770714774,1483.474819368474,10.172177149468926,0.7811006017117055,0.044023907895352134,8.0,40.77137540110333,0.0,4.5804262623622485,0.0,7770665.247863201,0.0002688812857383354,-0.1525066387765629,0.009731804741786374,67.85482977969085,0.001388888888888889,0.0,0.0,32.08738255771453,61.66350440833553
2024-01-01 00:02:30,37.422307474264535,0.0,0.0,0.0,2.0,3703.6183651189617,267.2421940333667,11.919412381275958,1.2514362863581072,0.21075063833316757,8.0,39.7948426437614,0.0,0.15901897366918744,0.0,6302969.784575413,0.0008206582716089643,0.11706382466489387,0.00673387691425339,57.252905857345795,0.001388888888888889,0.0,0.0,33.64866407603717,57.82128332309446
2024-01-01 00:02:40,35.18517189005372,0.0,0.0,0.0,0.0,3361.9834906680344,509.116596380229,9.224252350133156,1.0932561541238508,0.08095018580322902,8.0,40.603667765650385,0.0,21.32726540859277,0.0,14268765.013127107,0.0003935179266484079,0.8973226670187782,0.29198332328942134,66.76871678441245,0.001388888888888889,0.0,0.0,29.089822214315788,55.082387617546146
2024-01-01 00:02:50,41.83614640271312,0.0,0.0,0.0,0.0,352.90344865460906,423.8722832240446,7.403190895856071,0.8586273031485242,0.09272763374254714,8.0,39.893478388766034,0.0,0.9615400096731668,0.0,1744674.2769844132,0.0008357353340197509,0.6604705701613576,0.0800823334929015,63.73249992915573,0.001388888888888889,0.0,0.0,30.14445720887725,59.955899245406655
2024-01-01 00:03:00,35.74037147919361,0.0,0.0,2.0,0.0,951.2138016399858,906.9090669869461,12.087310546080431,1.0399465057040722,0.056693120989051715,8.0,39.81726045297577,0.0,6.8814572468888535,0.0,3175127.378903947,0.0011526208852152822,0.9584003508676622,0.010995008205505988,61.03909731132741,0.0020833333333333333,0.0,0.0,30.396117541740285,57.581700930242256
2024-01-01 00:03:10,33.234555328535734,0.0,0.0,1.0,0.0,48.054283499315275,395.57285967851897,12.169655489608093,0.839890647001764,0.026454945781823638,8.0,40.744787292468104,0.0,13.695165822048843,0.0,3174767.7492901315,0.0020161116066120728,-1.2385366507642612,0.05103036569510029,66.28583797869547,0.0020833333333333333,0.0,0.0,26.39988031103327,59.2105466641259
2024-01-01 00:03:20,47.639899511879776,0.0,0.0,1.0,0.0,183.715335780967,158.50376764035957,11.242627204914001,0.201120164099427,0.025416368441804282,8.0,41.17135203204957,0.0,0.9776922294636091,0.0,16494765.379851662,0.00015347074162359254,0.0822292821256983,0.04895153694917363,42.77852474910287,0.0020833333333333333,0.0,0.0,28.637144757526986,63.4444336895606
2024-01-01 00:03:30,39.19835584284419,0.0,0.0,0.0,0.0,876.6306372829482,1623.7098062629027,10.268568197502455,0.030411576548261765,0.09981562525455252,8.0,40.60480041265849,0.0,6.27404926174624,0.0,8893966.207966385,0.0005539475678339911,0.23402601371764412,0.03625140656003436,55.79043329233636,0.0020833333333333333,0.0,0.0,28.06926800378745,58.51941261921869
2024-01-01 00:03:40,40.68045988496421,0.0,0.0,0.0,0.0,1050.1257152004112,162.2278641683362,10.920199252851926,1.436998642528975,0.001307545962744013,8.0,40.12523522254589,0.0,1.5594855356656523,0.0,378767.49357237597,0.0011340551177264199,0.35389044157487326,0.11794446860685677,61.75315907148692,0.0020833333333333333,0.0,0.0,33.310867556666715,61.98213529666925
2024-01-01 00:03:50,33.23465927724584,0.0,0.0,0.0,0.0,764.8644318511393,23.073155519817828,6.983328685448198,1.5139029776715665,0.2701736462021513,8.0,38.67582839715953,0.0,24.25769477170323,0.0,2094348.8197040828,8.054487582665723e-05,-0.8900792501330971,0.03452228706192131,66.2440275970841,0.0020833333333333333,0.0,0.0,39.94230242073211,57.18757694387224
2024-01-01 00:04:00,37.65206775531455,0.0,0.0,0.0,0.0,1219.838527589408,174.76340433138586,8.922962511142273,1.0934221364982644,0.057280226129188705,8.0,40.00803822696134,0.0,6.920125566907474,0.0,1287564.1667370792,0.002585153285958181,-1.3355025381907701,0.19425068066044973,66.24676843857526,0.002777777777777778,0.0,0.0,31.596915145297093,55.09026489141379
2024-01-01 00:04:10,40.94417531125405,0.0,0.0,1.0,0.0,1574.5089201129033,485.78742901916047,11.442067111230553,1.4713867206269393,0.19642169993248776,8.0,39.0387837095085,0.0,6.217717874252793,0.0,10331372.553212492,0.0007388113617900846,-1.3034020270125626,0.24488199860093007,55.42894124682573,0.002777777777777778,0.0,0.0,22.32253925953475,60.708680891763784
2024-01-01 00:04:20,34.65017526779257,0.0,0.0,0.0,0.0,184.47326096713996,440.24694174838805,10.771185812186028,1.8576233934674264,0.05651005520120568,8.0,40.333357378613044,0.0,9.0506404468505,0.0,13654211.970324725,0.0003037014827022399,0.553994055818227,0.19352010092350513,68.73997224961934,0.002777777777777778,0.0,0.0,36.13783787983564,56.203145200355124
2024-01-01 00:04:30,42.29921383856523,0.0,0.0,1.0,0.0,1077.684546172256,1272.9683134971765,11.903263888859303,0.7741699823772538,0.012450819114610736,8.0,39.54899170279879,0.0,5.909635692609316,0.0,1404363.4929046216,0.0005822842337935147,-1.5037941786474127,0.09656561849578062,55.837010421482944,0.002777777777777778,0.0,0.0,27.53975174521517,57.663849323762875
2024-01-01 00:04:40,37.43311068120747,0.0,0.0,0.0,1.0,826.9031395381462,173.46241447732197,13.169506907318647,0.6341201790701305,0.011191268210161608,8.0,41.55772080543588,0.0,32.029698707886865,0.0,26064.520166048398,0.0019974212285548323,0.2163435241848435,0.12307719473348765,59.42982828290759,0.002777777777777778,0.0,0.0,30.562101972870643,63.21491911958105
2024-01-01 00:04:50,38.993415550130074,0.0,0.0,0.0,0.0,125.09422063809292,1195.4976353868585,7.635165313492501,1.3675253334029382,0.00015009369809748714,8.0,41.223546819517,0.0,12.804797108799267,0.0,6535047.845027216,0.0007571674971795718,1.6429617425069534,0.10895310004478104,54.56420565847031,0.002777777777777778,0.0,0.0,27.561085375374034,55.258959313241256
2024-01-01 00:05:00,37.458931182873414,0.0,1.0,0.0,0.0,259.5540535232962,81.06655778398884,11.07621876374417,1.698695415771932,0.03421456100057446,8.0,40.60474340455576,0.0,18.786214264477728,0.0,2200572.940709903,0.0007267665496580725,-0.02491895688898564,0.014465042166925636,66.02155318614942,0.003472222222222222,0.0,0.0,29.801723077956076,57.643711318583144
2024-01-01 00:05:10,49.74443488041676,0.0,0.0,1.0,0.0,544.1566802758584,513.4472943040637,9.595970618289149,0.6636113413144045,0.05660913377170407,8.0,38.584442645423614,0.0,1.198718601490507,0.0,5904119.479669925,0.0007411409323833368,-0.7764445952330095,0.004419712843257832,44.15552588395043,0.003472222222222222,0.0,0.0,24.82729190996843,55.4145880286082
2024-01-01 00:05:20,40.43113730926069,0.0,0.0,0.0,0.0,1993.3257614410118,1603.9362639498404,9.223398273223857,1.7373139138075708,0.0024144783596234754,8.0,39.170489530113386,0.0,21.227610948990478,0.0,4776758.136466352,0.0005288387461372853,-0.8951850308827428,0.37502252409049014,61.44792571209289,0.003472222222222222,0.0,0.0,25.90708111753014,64.12604734093328
2024-01-01 00:05:30,36.450137812693114,1.0,0.0,0.0,0.0,244.65550935471006,426.09418170826115,15.063684630482491,0.8109524934514181,0.06048426969968471,8.0,41.08949768406085,0.0,6.766709351875563,0.0,47918.950590983564,0.0009578207877889459,0.4063616584405339,0.12627717447444262,54.037264024450586,0.003472222222222222,0.0,0.0,25.62941873717335,59.09225841068999
2024-01-01 00:05:40,47.09148578833555,0.0,0.0,1.0,0.0,202.02278848560977,2643.566085457832,6.983134056369481,1.112364599271468,0.013897931663720723,8.0,39.853768917148535,0.0,10.331515023750779,0.0,5008202.2271154,0.0009040283959195809,-1.685507288385223,0.005621126486946824,52.663564930417394,0.003472222222222222,0.0,0.0,26.13684200214289,53.28148117618377
2024-01-01 00:05:50,38.114611486435486,0.0,0.0,0.0,0.0,1276.3704936194795,797.6526239447932,9.76332432171693,0.8184922433369134,0.07759331103798534,8.0,40.5287113366331,0.0,9.566213092900345,0.0,5492045.489148604,0.00036936857071495356,-2.073960513053897,0.1367148029920525,72.23760157042943,0.003472222222222222,0.0,0.0,30.128347816318907,59.645744081944535
2024-01-01 00:06:00,46.50321595020875,0.0,0.0,0.0,0.0,3721.1110698747384,1130.6101299538768,9.658345355571852,1.1249032662492535,0.09555158962673327,8.0,38.73052916790375,0.0,9.940965087324834,0.0,5194.057377957722,0.0003553222205680271,0.21002943399222618,0.06816692708088778,51.60982970112375,0.004166666666666667,0.0,0.0,27.64678385847906,52.10558754841694
2024-01-01 00:06:10,36.90061531740341,0.0,0.0,1.0,0.0,592.9919527500152,570.4477568382373,10.229858984043199,0.47491927802602774,0.07086776994822098,8.0,38.44029781355286,0.0,11.73219093450596,0.0,11046199.03678098,0.0013155092702857017,-1.0438392653006665,0.13554548643893935,48.85455464135517,0.004166666666666667,0.0,0.0,32.48562727702963,64.72263962707515
2024-01-01 00:06:20,41.2981033689501,0.0,0.0,0.0,0.0,430.99465298915345,449.355333331821,6.193330065227216,1.5144929596831063,0.072897586154188,8.0,39.71051918455155,0.0,2.3162490515997827,0.0,4753833.985196787,0.0001852248829586578,0.9208141295187147,0.013991968728626202,58.10227782425521,0.004166666666666667,0.0,0.0,29.896710875542613,61.77188763112683
2024-01-01 00:06:30,50.163407176750304,1.0,0.0,0.0,0.0,292.9500429675893,70.78320945114982,8.179566435193227,0.18236775519466952,0.017719534295420756,8.0,40.60488589525552,0.0,7.233361048570779,0.0,17337019.11351527,0.0015610082754322024,0.6309546686513386,0.0068005528894959436,43.74175891100681,0.004166666666666667,0.0,0.0,28.40565645610223,58.761437166679656
2024-01-01 00:06:40,54.11150098096665,0.0,1.0,0.0,0.0,51.02055648843905,102.22050778183313,10.243110280658382,0.5328693547238342,0.09127334839893808,8.0,38.55131344471004,0.0,2.6166558728108376,0.0,7815209.349909177,0.0006418683036407013,-0.1202547621828834,0.17035735184851974,51.879477417239386,0.004166666666666667,0.0,0.0,26.717180236427872,58.396522379725
2024-01-01 00:06:50,52.51607626244697,0.0,0.0,0.0,0.0,196.51880835844491,678.3521902126906,7.358427506576863,1.6483853880205932,0.3762799291156969,8.0,40.69731810016458,0.0,1.1180987112713516,0.0,1152255.5744722516,0.0013890167055737189,0.6991010514122049,0.07931111345616673,49.468271036111766,0.004166666666666667,0.0,0.0,32.70090976369976,59.225906234829196
2024-01-01 00:07:00,52.32105990428639,0.0,0.0,0.0,0.0,98.07055898813584,760.7755979742756,12.059602252736955,2.1315224019021173,0.3722206947362594,8.0,40.522834990761154,0.0,12.294365625715413,0.0,4860387.406080444,0.001783077232276134,1.1055710459438934,0.0033520048718787793,55.7503647478231,0.004861111111111111,0.0,0.0,26.778301434305956,55.55033943387096
2024-01-01 00:07:10,52.63384897453505,0.0,1.0,0.0,0.0,681.4193308057529,3346.7945385591643,11.31556970999005,0.7358357949567479,0.04294670972421967,8.0,41.103028830097855,0.0,7.6147577851882895,0.0,121032.42167549334,0.003404740306283882,-0.8505103385430564,0.03494080466410331,47.11104348598441,0.004861111111111111,0.0,0.0,30.166129803280484,58.239019590887835
2024-01-01 00:07:20,47.986823305722325,0.0,0.0,1.0,0.0,3825.731873147745,1560.097430611407,6.9855258841752965,1.7669924179317076,0.1303608893613427,8.0,39.36707020313859,0.0,0.6324002099576935,0.0,1716070.4229904646,0.0007837322019686592,-0.460217140324813,0.17321430075229644,47.849115131785325,0.004861111111111111,0.0,0.0,36.419382937655165,61.07684501847959
2024-01-01 00:07:30,53.02027768178881,0.0,0.0,0.0,0.0,1548.354215635873,1488.8197723718436,9.702882717106995,1.6466166928084345,0.058262934197417696,8.0,41.37292634104458,0.0,12.685004746862198,0.0,4855234.22336569,8.915211169373845e-05,0.22088676665459325,0.22506091525339325,51.61151529172869,0.004861111111111111,0.0,0.0,29.829492452234913,60.95929884639539
2024-01-01 00:07:40,55.55636998859222,0.0,0.0,0.0,0.0,920.524892292387,270.1746519854937,10.918273327202426,1.203883786079588,0.01482217207284558,8.0,39.164706077802315,0.0,2.3868870726371756,0.0,118864.22659524732,0.0014871242393209977,-0.2924458701290245,0.19589873759761145,49.32008201263654,0.004861111111111111,0.0,0.0,29.552898803000584,59.00529876928414
2024-01-01 00:07:50,64.38523973984165,0.0,0.0,0.0,0.0,666.7745550946312,424.5260713450951,7.41932370061057,0.7600299083513332,0.1348534119727168,8.0,38.073678230721065,0.0,7.574852441951583,0.0,2156515.5546398885,0.0013528916893406052,0.285942568443672,0.10738310229942337,32.898238451165774,0.004861111111111111,0.0,0.0,30.273270557871392,64.24358101074893
2024-01-01 00:08:00,62.05778445997378,1.0,0.0,0.0,0.0,960.1955751387462,86.18313447524774,7.019579714247994,1.7016209860760858,0.04216586268573103,8.0,40.07538533666902,0.0,2.053585235762356,0.0,7292904.75838583,0.0001273622467283039,0.4479986209370681,0.26790627935853994,37.04925368471264,0.005555555555555556,0.0,0.0,22.055984039055033,58.0666488678114
2024-01-01 00:08:10,52.76455626903227,0.0,0.0,0.0,0.0,471.6476087624571,696.9323845719646,8.263035282248918,0.9058839070888121,0.1430992769166842,8.0,40.826996256958516,0.0,11.360593791883938,0.0,6843158.701716665,0.0004671159226492429,-1.4475506251141796,0.3800698284192345,46.79913042774695,0.005555555555555556,0.0,0.0,25.77612312756675,54.19001493090726
2024-01-01 00:08:20,64.4402405491662,0.0,0.0,0.0,0.0,196.48372087476582,57.65906434866179,15.556707630955,1.2325273681618352,0.047703097191313305,8.0,39.342221383259094,0.0,1.0359227027784947,0.0,57235.69050569943,0.0014067002771242238,0.9577870340576085,0.08894138176152307,37.99421846930385,0.005555555555555556,0.0,0.0,33.34637962720795,60.469036297298025
2024-01-01 00:08:30,62.13447257139072,0.0,0.0,0.0,0.0,891.0462072225296,473.6731221720761,12.374074883230474,0.0809168475034554,0.019238957195798115,8.0,40.25424883123106,0.0,8.480695813428197,0.0,1631612.5672369762,0.0019116018247460787,0.742360809448617,0.049508661180912204,37.4405711266562,0.005555555555555556,0.0,0.0,39.75240467702893,58.27847614337554
2024-01-01 00:08:40,61.91533685045853,0.0,0.0,1.0,0.0,750.9951499745749,668.136906446783,8.971842714527995,0.7985598034416849,0.19174607714309566,8.0,41.05228063537557,0.0,26.368617171134147,0.0,850158.381405355,0.003646693342313635,0.01923850616214769,0.0919761838933655,36.09149537163713,0.005555555555555556,0.0,0.0,30.761947275497192,67.62228409545929
2024-01-01 00:08:50,69.59839077424701,0.0,0.0,0.0,0.0,2892.033518591605,207.20825692812656,7.530470130301007,0.6946520339776169,0.005325646567913066,8.0,41.41813628840928,0.0,13.409282800152855,0.0,11056749.3975539,0.0010101938656385465,-2.1953286352335475,0.09470108425809429,28.223881488121364,0.005555555555555556,0.0,0.0,43.74604467972709,61.771119025368776
2024-01-01 00:09:00,72.9350690124177,0.0,0.0,1.0,0.0,1049.3446586866407,1194.9051907587032,8.54565806648214,1.0630806648358961,0.04550311424799962,8.0,40.79224203662407,0.0,13.95200623567191,0.0,247669.31900554802,7.269604963514445e-05,-1.3731085487647041,0.09725933276670663,23.3250934071338,0.0062499999999999995,0.0,0.0,33.78967553280394,55.53148772842779
2024-01-01 00:09:10,73.67653364955792,1.0,1.0,0.0,0.0,1484.7035769826352,898.7691229236952,13.244635166674552,0.8431818452853069,0.11163855742536806,8.0,39.77366984963776,0.0,16.195551066767774,0.0,16423485.632313184,0.00011139903933999625,-0.37285272976827716,0.024761963858098694,23.732543882403576,0.0062499999999999995,0.0,0.0,31.09045038841038,61.72854527660823
2024-01-01 00:09:20,66.06410666834948,0.0,0.0,0.0,0.0,97.28401400802427,128.00837219370476,14.27109866768043,0.7459539984411109,0.2174750728879763,8.0,39.801919316575095,0.0,42.42999413349673,0.0,9959415.297158385,0.007767148361344887,0.7610629776456841,0.008944759054728179,35.96077289404404,0.0062499999999999995,0.0,0.0,33.81272430125625,56.90743855365137
2024-01-01 00:09:30,69.95419320444232,0.0,0.0,1.0,0.0,1431.028165963762,3292.3158904287598,8.583448563065978,0.9980446498666526,0.017567066741842018,8.0,39.63121175971191,0.0,0.023081742597985788,0.0,8656162.222989542,0.0032017619478864447,-1.421388084272272,0.020176075456559705,26.49306470568128,0.0062499999999999995,0.0,0.0,34.26339165144499,56.523152444708074
2024-01-01 00:09:40,74.39663260100538,0.0,0.0,0.0,0.0,4065.689302156743,624.7883126328121,10.83301338506855,0.6125837303817792,0.010098661270238141,8.0,40.054924525628316,0.0,7.911152510935123,0.0,197.9294038814418,0.0021991693860817347,0.4439784495573053,0.02780163859558963,18.15458886343523,0.0062499999999999995,0.0,0.0,34.62675034886616,61.569232585533264
2024-01-01 00:09:50,78.8581009932457,0.0,0.0,0.0,0.0,1071.4706614881704,21.41861635618819,9.689985525548583,0.17197201941349893,0.035973354722067474,8.0,40.76496610930155,0.0,23.23054689370484,0.0,243997.93620548458,0.00045407500590588246,1.2629897600674542,0.09313453044814803,16.3616786185585,0.0062499999999999995,0.0,0.0,28.045388755304753,57.30528956537956
2024-01-01 00:10:00,72.8245636277149,0.0,0.0,0.0,0.0,1355.12017970553,344.7615461984182,12.758731656835206,0.7764999165712038,0.029596993096841842,8.0,39.06952323144559,0.0,18.085204917294025,0.0,9093923.624061633,0.0009044270540246788,1.646040124013996,0.07870777983900747,24.134093318337776,0.006944444444444444,0.0,0.0,37.91342291263797,62.779865798236266
2024-01-01 00:10:10,75.53219893089498,0.0,1.0,0.0,0.0,3888.367336348861,3102.5135475030006,8.0338532072787,0.8867244545375644,0.11849653993102155,8.0,39.41720080311157,0.0,0.9540499669741429,0.0,3424485.8905147314,0.00035795208128493644,-0.16866376276472808,0.2184557195756756,23.550209481892807,0.006944444444444444,0.0,0.0,32.88475967625414,61.993272878119136
2024-01-01 00:10:20,72.16887747172636,0.0,0.0,0.0,0.0,496.3882182413409,1860.7599258790729,12.183353032232116,1.3753074950270978,0.027137077183925835,8.0,40.716722951599564,0.0,3.628408436800847,0.0,9781459.063425714,0.0019524228417238335,0.14940952012927866,0.0018500563603351802,23.12923166176615,0.006944444444444444,0.0,0.0,38.07535628327483,62.17602614535473
2024-01-01 00:10:30,72.95957727146997,0.0,0.0,1.0,0.0,1738.2860798271856,131.1104709100269,7.548712984743309,0.8972007732083571,0.09781004004384299,8.0,39.84673127342784,0.0,1.70687415172015,0.0,7574570.27013544,0.00046180276870961564,-0.9005033420322561,0.006442741954078696,21.684074779167197,0.006944444444444444,0.0,0.0,35.952866788234296,62.5395547289719
2024-01-01 00:10:40,84.24329706884043,0.0,1.0,0.0,0.0,510.31330207550917,1544.8488420766803,12.128137340865464,1.1950512837834375,0.10671326391964367,8.0,40.176540709932446,0.0,19.821535432732194,0.0,5319553.787617439,0.0010387780274781237,-1.463610870157412,0.06518231191257677,21.4584582573804,0.006944444444444444,0.0,0.0,30.01266156170253,59.613772894951545
2024-01-01 00:10:50,88.20192517190418,0.0,0.0,0.0,0.0,554.9841099021825,770.7285319371434,8.534799947551932,0.638232641828732,0.16377565402515676,8.0,40.640342526579204,0.0,8.887580991553557,0.0,469735.2513960537,0.0011116036447140236,-0.09944459777928884,0.04660787410801796,16.420852277274342,0.006944444444444444,0.0,0.0,27.8827557026719,52.92260957864909
2024-01-01 00:11:00,82.30073099281893,1.0,0.0,0.0,0.0,1073.6520580290623,17.579359509101906,9.61099420968714,0.9911080246246489,0.09248855620461303,8.0,39.85389490374376,0.0,17.219259946604936,0.0,8055434.620694914,0.0012196470125247774,1.0270773764045367,0.07667612509547789,20.245766606745676,0.007638888888888889,0.0,0.0,23.144388875227392,56.8143622757768
2024-01-01 00:11:10,90.14299194956527,1.0,0.0,0.0,0.0,296.277787572149,1133.1726724875493,8.952674655490428,0.13467626598537685,0.25380940891884285,8.0,39.16105634547349,0.0,11.012989240181852,0.0,526446.3571478331,0.0006398066573726509,-0.9590230656070595,0.15604428156272965,9.789701297864816,0.007638888888888889,0.0,0.0,28.68024387634643,59.87636779454891
2024-01-01 00:11:20,89.39805292882947,1.0,0.0,0.0,0.0,4931.1523697651055,425.961356758157,14.16942671085512,0.6859514549403715,0.11779693016949354,8.0,41.62988181454292,0.0,6.418118089656205,0.0,8007314.2039334355,0.000864015630204558,1.2276826939701986,0.06122613660968769,7.277320341561708,0.007638888888888889,0.0,0.0,26.740741593478887,63.03842413531487
2024-01-01 00:11:30,86.8288188504597,0.0,0.0,1.0,0.0,399.33130862363413,403.52893349319174,12.238771284131747,0.3610248115217394,0.02776566516792761,8.0,40.39451889531521,0.0,33.94937424680802,0.0,138233.29989864593,4.6937376229406314e-05,0.017141332708754075,0.09221954717757368,9.122664156575848,0.007638888888888889,0.0,0.0,36.18511910856482,58.50312053284859
2024-01-01 00:11:40,94.32593993963577,0.0,0.0,1.0,0.0,131.07721970327535,386.04980667225834,9.431714497582703,0.40466935804603543,0.28111836189652734,7.0,40.95090127038043,0.0,17.976816100457075,0.0,3092627.5909074037,0.00012499210004228556,-0.07752631978962445,0.04789733727478123,9.665580498251483,0.007638888888888889,0.0,0.0,37.20505004876295,64.38776854301189
2024-01-01 00:11:50,102.67368849405311,0.0,0.0,0.0,0.0,389.42551835466026,726.1786758856902,8.60854473473634,0.363235465596212,0.021069660806959215,8.0,39.78026700655378,0.0,18.72619227571761,0.0,7758402.948311975,0.0008445027506743347,-0.2555115665926214,0.10506712396711682,2.819420977769054,0.007638888888888889,0.0,0.0,22.72493039699387,60.186427283235794
2024-01-01 00:12:00,97.26891866913135,0.0,0.0,1.0,0.0,1937.7074950180138,1002.0111340219069,12.888879747614084,1.3076486686603226,0.020578984852141418,7.0,40.30896866175121,0.0,36.94777137798384,0.0,99190.21201156803,0.0031694495256720462,-1.031695950879253,0.008721221630358022,3.1742354952052065,0.008333333333333333,0.0,0.0,39.897564848101055,64.23527831731907
